learning_rate	which_rules	which_responses	word	weight	updated_weight	mean_reg
0.05	irregular	coplayer	quide	0.7841681456376568	0.7841681456376568	0.43478260869565216
0.05	irregular	coplayer	quing	0.7062877882701784	0.6993385155719227	0.38461538461538464
0.05	irregular	coplayer	quink	0.8998676870443899	0.8909264227288389	0.6086956521739131
0.05	irregular	coplayer	rurn	0.9835884467748506	0.8119400086720286	0.5652173913043478
0.05	irregular	coplayer	schmeem	1	1	0.5652173913043478
0.05	irregular	coplayer	schmim	0.7897565020866556	0.7730547588580872	0.5384615384615384
0.05	irregular	coplayer	schmine	0.9169076686720172	0.9117643321121938	0.6666666666666666
0.05	irregular	coplayer	schmite	0.7718415267971652	0.7580714949656385	0.34782608695652173
0.05	irregular	coplayer	shing	0.6140059072911342	0.6140059072911342	0.3333333333333333
0.05	irregular	coplayer	shreen	1	1	0.6153846153846154
0.05	irregular	coplayer	shreep	0.5484932856105598	0.5478608106426974	0.20833333333333334
0.05	irregular	coplayer	shride	0.5176953847473417	0.5176953847473417	0.38461538461538464
0.05	irregular	coplayer	shring	0.7375500849042943	0.7363282725353131	0.30434782608695654
0.05	irregular	coplayer	skeen	1	1	0.5
0.05	irregular	coplayer	skeep	0.5319307624339821	0.5313812065020532	0.3076923076923077
0.05	irregular	coplayer	skell	0.9155899592136832	0.7491297339524828	0.46153846153846156
0.05	irregular	coplayer	sking	0.8495007220414647	0.8495007220414647	0.25
0.05	irregular	coplayer	skrill	0.9155899592136832	0.7467999518083593	0.5833333333333334
0.05	irregular	coplayer	skrine	0.5958105755120673	0.5865794511694085	0.5
0.05	irregular	coplayer	skrink	0.7403984313448542	0.7403984313448542	0.3076923076923077
0.05	irregular	coplayer	skrurn	0.9835884467748506	0.8206411673992371	0.6153846153846154
0.05	irregular	coplayer	skurn	0.9835884467748506	0.8206411673992371	0.5769230769230769
0.05	irregular	coplayer	sleel	1	1	0.3076923076923077
0.05	irregular	coplayer	slill	0.9155899592136832	0.7491297339524828	0.6923076923076923
0.05	irregular	coplayer	sline	0.8761751979855581	0.8348561158141287	0.5
0.05	irregular	coplayer	slive	0.7255085865447082	0.7255085865447082	0.5217391304347826
0.05	irregular	coplayer	slurn	0.9835884467748506	0.795208693533266	0.7083333333333334
0.05	irregular	coplayer	smill	0.9155899592136832	0.7805625931332657	0.5652173913043478
0.05	irregular	coplayer	smim	0.7897565020866556	0.7677857565300268	0.375
0.05	irregular	coplayer	smink	0.929725211155199	0.929725211155199	0.46153846153846156
0.05	irregular	coplayer	sneem	1	1	0.5416666666666666
0.05	irregular	coplayer	sneen	1	1	0.6521739130434783
0.05	irregular	coplayer	sneep	0.6330236380813812	0.6330236380813812	0.34782608695652173
0.05	irregular	coplayer	snine	0.8761751979855581	0.8515597439105997	0.6538461538461539
0.05	irregular	coplayer	sning	0.8234186488596761	0.8234186488596761	0.391304347826087
0.05	irregular	coplayer	snink	0.7409149085767697	0.7272025367614453	0.3333333333333333
0.05	irregular	coplayer	snite	0.7718415267971652	0.7673457211932486	0.3076923076923077
0.05	irregular	coplayer	snurn	0.9835884467748506	0.8206411673992371	0.6153846153846154
0.05	irregular	coplayer	sping	0.8495007220414647	0.8495007220414647	0.20833333333333334
0.05	irregular	coplayer	splide	0.7829016668651589	0.7712126721154152	0.25
0.05	irregular	coplayer	spling	0.7568219552724097	0.7488634904919156	0.3076923076923077
0.05	irregular	coplayer	splink	0.7409149085767697	0.7245099545043951	0.43478260869565216
0.05	irregular	coplayer	splive	0.7255085865447082	0.7255085865447082	0.6086956521739131
0.05	irregular	coplayer	splurn	0.9835884467748506	0.8119400086720286	0.7391304347826086
0.05	irregular	coplayer	spreem	1	1	0.46153846153846156
0.05	irregular	coplayer	sprell	0.9155899592136832	0.7805625931332657	0.6521739130434783
0.05	irregular	coplayer	spride	0.5635008056678296	0.5635008056678296	0.23076923076923078
0.05	irregular	coplayer	sprurn	0.9835884467748506	0.8206411673992371	0.6538461538461539
0.05	irregular	coplayer	squeen	1	1	0.5833333333333334
0.05	irregular	coplayer	squeep	0.5319307624339821	0.5295805008296666	0.2916666666666667
0.05	irregular	coplayer	squide	0.7841681456376568	0.780259449623824	0.25
0.05	irregular	coplayer	squine	0.9371183282858644	0.9371183282858643	0.6538461538461539
0.05	irregular	coplayer	squite	0.7718415267971652	0.7608599588148746	0.3333333333333333
0.05	irregular	coplayer	stell	0.9155899592136832	0.7805625931332657	0.5652173913043478
0.05	irregular	coplayer	streel	1	1	0.4782608695652174
0.05	irregular	coplayer	streen	1	1	0.5
0.05	irregular	coplayer	strill	0.9155899592136832	0.7805625931332657	0.8260869565217391
0.05	irregular	coplayer	strim	0.8248619149777238	0.8121954059869935	0.375
0.05	irregular	coplayer	strine	0.5958105755120673	0.5919733128428731	0.4782608695652174
0.05	irregular	coplayer	strink	0.7403984313448542	0.7403984313448542	0.3076923076923077
0.05	irregular	coplayer	strite	0.5223415272025212	0.5223415272025212	0.20833333333333334
0.05	irregular	coplayer	surn	0.9835884467748506	0.8206411673992371	0.6153846153846154
0.05	irregular	coplayer	sweel	1	1	0.43478260869565216
0.05	irregular	coplayer	swide	0.7841681456376568	0.780259449623824	0.16666666666666666
0.05	irregular	coplayer	swite	0.7718415267971652	0.7673457211932486	0.4230769230769231
0.05	irregular	coplayer	swurn	0.9835884467748506	0.795208693533266	0.6666666666666666
0.05	irregular	coplayer	theel	0.6776013984474349	0.6776013984474349	0.20833333333333334
0.05	irregular	coplayer	theep	0.6330236380813812	0.6321847728108739	0.4166666666666667
0.05	irregular	coplayer	thide	0.8103906228224429	0.8103906228224429	0.23076923076923078
0.05	irregular	coplayer	threll	0.9155899592136832	0.7467999518083593	0.4583333333333333
0.05	irregular	coplayer	thride	0.5176953847473417	0.5170946961374391	0.34782608695652173
0.05	irregular	coplayer	thrim	0.8248619149777238	0.8121954059869935	0.4166666666666667
0.05	irregular	coplayer	thring	0.7375500849042943	0.7363282725353131	0.5217391304347826
0.05	irregular	coplayer	thurn	0.9835884467748506	0.8119400086720286	0.5217391304347826
0.05	irregular	coplayer	trell	0.9155899592136832	0.7805625931332657	0.6521739130434783
0.05	irregular	coplayer	trine	0.5958105755120673	0.5919733128428731	0.34782608695652173
0.05	irregular	coplayer	trink	0.6161333976380446	0.6161333976380446	0.2916666666666667
0.05	irregular	coplayer	trurn	0.9835884467748506	0.8206411673992371	0.6923076923076923
0.05	irregular	coplayer	twell	0.7717736258285047	0.7717736258285047	0.5652173913043478
0.05	irregular	coplayer	twim	0.7138711619353876	0.6952966702039682	0.34782608695652173
0.05	irregular	coplayer	twink	0.8998676870443899	0.8887942750843614	0.5769230769230769
0.05	irregular	coplayer	twite	0.7718415267971652	0.7608599588148746	0.25
0.05	irregular	coplayer	vink	0.9289251231442684	0.9289251231442684	0.6153846153846154
0.05	irregular	coplayer	vrill	0.9155899592136832	0.7467999518083593	0.625
0.05	irregular	coplayer	vrink	0.7403984313448542	0.7403984313448542	0.4230769230769231
0.05	irregular	coplayer	vrite	0.5680738434412476	0.5680738434412476	0.30434782608695654
0.05	irregular	coplayer	vurn	0.6778384157579144	0.6665110152378233	0.5416666666666666
0.05	irregular	coplayer	yide	0.7841681456376568	0.7841681456376568	0.391304347826087
0.05	irregular	coplayer	yill	0.9155899592136832	0.7805625931332657	0.782608695652174
0.05	irregular	coplayer	zeem	1	1	0.6521739130434783
0.05	irregular	coplayer	zeep	0.6330236380813812	0.6330236380813812	0.5217391304347826
0.05	irregular	coplayer	zell	0.9155899592136832	0.7491297339524828	0.2692307692307692
0.05	irregular	coplayer	zim	0.8248619149777238	0.8248619149777238	0.6956521739130435
0.05	irregular	coplayer	zite	0.7454089129026418	0.7454089129026418	0.3333333333333333
0.05	irregular	own	beeve	0.8760675281811514	0.8760675281811514	0.6153846153846154
0.05	irregular	own	blide	0.7829016668651589	0.7693492091842966	0.5217391304347826
0.05	irregular	own	blurn	0.9835884467748506	0.8736948748906916	0.6666666666666666
0.05	irregular	own	breep	0.5484932856105598	0.5415360609640741	0.2916666666666667
0.05	irregular	own	brive	0.6233257410830562	0.6233257410830562	0.25
0.05	irregular	own	brurn	0.9835884467748506	0.8736948748906916	0.4583333333333333
0.05	irregular	own	cheel	0.7033649711464584	0.7033649711464584	0.6521739130434783
0.05	irregular	own	cheem	1	1	0.46153846153846156
0.05	irregular	own	cheen	1	1	0.6521739130434783
0.05	irregular	own	chim	0.8541500394431276	0.8541500394431276	0.3333333333333333
0.05	irregular	own	chite	0.8602176784612262	0.8602176784612262	0.3333333333333333
0.05	irregular	own	dreen	1	1	0.5652173913043478
0.05	irregular	own	dreep	0.5484932856105598	0.5416131853438166	0.23076923076923078
0.05	irregular	own	drell	0.9155899592136832	0.8155881409685102	0.46153846153846156
0.05	irregular	own	drurn	0.9835884467748506	0.8803580975526127	0.5217391304347826
0.05	irregular	own	dweep	0.5319307624339821	0.5269847590466227	0.3076923076923077
0.05	irregular	own	dwide	0.7841681456376568	0.7524338053926461	0.3076923076923077
0.05	irregular	own	dwill	0.9155899592136832	0.8155881409685102	0.46153846153846156
0.05	irregular	own	dwim	0.7138711619353876	0.6874501000122952	0.4583333333333333
0.05	irregular	own	dwing	0.7062877882701784	0.694374749358883	0.5384615384615384
0.05	irregular	own	dwink	0.8998676870443899	0.8927146755919491	0.34782608695652173
0.05	irregular	own	feem	1	1	0.6086956521739131
0.05	irregular	own	fide	0.9154709676018904	0.9106524892009807	0.4230769230769231
0.05	irregular	own	fim	0.8393380184291316	0.8393380184291316	0.6153846153846154
0.05	irregular	own	fleel	1	1	0.46153846153846156
0.05	irregular	own	frim	0.8248619149777238	0.8133443544826153	0.782608695652174
0.05	irregular	own	geem	1	1	0.6956521739130435
0.05	irregular	own	geeve	0.9209183614324898	0.9209183614324898	0.6086956521739131
0.05	irregular	own	gim	0.7138711619353876	0.702130020792881	0.6153846153846154
0.05	irregular	own	glill	0.9155899592136832	0.8074068553543805	0.4583333333333333
0.05	irregular	own	gline	0.8761751979855581	0.8674873906649846	0.6153846153846154
0.05	irregular	own	gling	0.7568219552724097	0.7491106477832353	0.6086956521739131
0.05	irregular	own	glink	0.7409149085767697	0.72837377550492	0.4166666666666667
0.05	irregular	own	greel	1	1	0.5652173913043478
0.05	irregular	own	greem	1	1	0.5769230769230769
0.05	irregular	own	gring	0.7375500849042943	0.7289973983214256	0.34782608695652173
0.05	irregular	own	grink	0.7403984313448542	0.7403984313448542	0.34615384615384615
0.05	irregular	own	gurn	0.6778384157579144	0.6702868154111871	0.4166666666666667
0.05	irregular	own	hurn	0.9835884467748506	0.8803580975526127	0.6956521739130435
0.05	irregular	own	jeem	1	1	0.5833333333333334
0.05	irregular	own	jine	0.808393059246601	0.808393059246601	0.5217391304347826
0.05	irregular	own	jink	0.7409149085767697	0.7163027514907517	0.6086956521739131
0.05	irregular	own	jurn	0.6778384157579144	0.6702868154111871	0.625
0.05	irregular	own	kleel	1	1	0.34615384615384615
0.05	irregular	own	kleem	1	1	0.625
0.05	irregular	own	klide	0.7829016668651589	0.7673163405321672	0.4230769230769231
0.05	irregular	own	klill	0.9155899592136832	0.8074068553543805	0.5416666666666666
0.05	irregular	own	klite	0.7718415267971652	0.7439516135031543	0.3333333333333333
0.05	irregular	own	kreen	1	1	0.5416666666666666
0.05	irregular	own	lell	0.9155899592136832	0.8272159338694205	0.5652173913043478
0.05	irregular	own	ming	0.7835746010100221	0.7725683144042461	0.6086956521739131
0.05	irregular	own	murn	0.6778384157579144	0.6658651178959385	0.6153846153846154
0.05	irregular	own	neem	1	1	0.5416666666666666
0.05	irregular	own	neen	1	1	0.5384615384615384
0.05	irregular	own	nink	0.7409149085767697	0.72837377550492	0.375
0.05	irregular	own	pite	0.945188202887024	0.9451882028870241	0.4166666666666667
0.05	irregular	own	pleel	1	1	0.3333333333333333
0.05	irregular	own	pline	0.8761751979855581	0.850525332824832	0.6956521739130435
0.05	irregular	own	preem	1	1	0.5769230769230769
0.05	irregular	own	prill	0.9155899592136832	0.8155881409685102	0.7692307692307693
0.05	irregular	own	pring	0.7375500849042943	0.7143766374596259	0.2916666666666667
0.05	irregular	own	prurn	0.9835884467748506	0.8736948748906916	0.5833333333333334
0.05	irregular	own	quide	0.7841681456376568	0.7510136365007458	0.43478260869565216
0.05	irregular	own	quing	0.7062877882701784	0.694374749358883	0.38461538461538464
0.05	irregular	own	quink	0.8998676870443899	0.8927146755919491	0.6086956521739131
0.05	irregular	own	rurn	0.9835884467748506	0.8803580975526127	0.5652173913043478
0.05	irregular	own	schmeem	1	1	0.5652173913043478
0.05	irregular	own	schmim	0.7897565020866556	0.7766337038356375	0.5384615384615384
0.05	irregular	own	schmine	0.9169076686720172	0.9049065500324289	0.6666666666666666
0.05	irregular	own	schmite	0.7718415267971652	0.7336666736838823	0.34782608695652173
0.05	irregular	own	shing	0.6140059072911342	0.6140059072911342	0.3333333333333333
0.05	irregular	own	shreen	1	1	0.6153846153846154
0.05	irregular	own	shreep	0.5484932856105598	0.5415360609640741	0.20833333333333334
0.05	irregular	own	shride	0.5176953847473417	0.5086619521907305	0.38461538461538464
0.05	irregular	own	shring	0.7375500849042943	0.7289973983214256	0.30434782608695654
0.05	irregular	own	skeen	1	1	0.5
0.05	irregular	own	skeep	0.5319307624339821	0.5269847590466227	0.3076923076923077
0.05	irregular	own	skell	0.9155899592136832	0.8155881409685102	0.46153846153846156
0.05	irregular	own	sking	0.8495007220414647	0.8495007220414647	0.25
0.05	irregular	own	skrill	0.9155899592136832	0.8074068553543805	0.5833333333333334
0.05	irregular	own	skrine	0.5958105755120673	0.5897004726465043	0.5
0.05	irregular	own	skrink	0.7403984313448542	0.7403984313448542	0.3076923076923077
0.05	irregular	own	skrurn	0.9835884467748506	0.9022386824875523	0.6153846153846154
0.05	irregular	own	skurn	0.9835884467748506	0.9022386824875523	0.5769230769230769
0.05	irregular	own	sleel	1	1	0.3076923076923077
0.05	irregular	own	slill	0.9155899592136832	0.8155881409685102	0.6923076923076923
0.05	irregular	own	sline	0.8761751979855581	0.8514648298919831	0.5
0.05	irregular	own	slive	0.7255085865447082	0.7255085865447082	0.5217391304347826
0.05	irregular	own	slurn	0.9835884467748506	0.8736948748906916	0.7083333333333334
0.05	irregular	own	smill	0.9155899592136832	0.8272159338694205	0.5652173913043478
0.05	irregular	own	smim	0.7897565020866556	0.771662946922373	0.375
0.05	irregular	own	smink	0.929725211155199	0.929725211155199	0.46153846153846156
0.05	irregular	own	sneem	1	1	0.5416666666666666
0.05	irregular	own	sneen	1	1	0.6521739130434783
0.05	irregular	own	sneep	0.6330236380813812	0.6268962743663715	0.34782608695652173
0.05	irregular	own	snine	0.8761751979855581	0.8674873906649846	0.6538461538461539
0.05	irregular	own	sning	0.8234186488596761	0.8234186488596761	0.391304347826087
0.05	irregular	own	snink	0.7409149085767697	0.72837377550492	0.3333333333333333
0.05	irregular	own	snite	0.7718415267971652	0.7437974089296018	0.3076923076923077
0.05	irregular	own	snurn	0.9835884467748506	0.9022386824875523	0.6153846153846154
0.05	irregular	own	sping	0.8495007220414647	0.8495007220414647	0.20833333333333334
0.05	irregular	own	splide	0.7829016668651589	0.7647187861433353	0.25
0.05	irregular	own	spling	0.7568219552724097	0.7488634904919156	0.3076923076923077
0.05	irregular	own	splink	0.7409149085767697	0.7163027514907517	0.43478260869565216
0.05	irregular	own	splive	0.7255085865447082	0.7255085865447082	0.6086956521739131
0.05	irregular	own	splurn	0.9835884467748506	0.8803580975526127	0.7391304347826086
0.05	irregular	own	spreem	1	1	0.46153846153846156
0.05	irregular	own	sprell	0.9155899592136832	0.8272159338694205	0.6521739130434783
0.05	irregular	own	spride	0.5635008056678296	0.5591041936387116	0.23076923076923078
0.05	irregular	own	sprurn	0.9835884467748506	0.9022386824875523	0.6538461538461539
0.05	irregular	own	squeen	1	1	0.5833333333333334
0.05	irregular	own	squeep	0.5319307624339821	0.5231562157103524	0.2916666666666667
0.05	irregular	own	squide	0.7841681456376568	0.758709718856405	0.25
0.05	irregular	own	squine	0.9371183282858644	0.9371183282858643	0.6538461538461539
0.05	irregular	own	squite	0.7718415267971652	0.7439516135031543	0.3333333333333333
0.05	irregular	own	stell	0.9155899592136832	0.8272159338694205	0.5652173913043478
0.05	irregular	own	streel	1	1	0.4782608695652174
0.05	irregular	own	streen	1	1	0.5
0.05	irregular	own	strill	0.9155899592136832	0.8272159338694205	0.8260869565217391
0.05	irregular	own	strim	0.8248619149777238	0.8192323554262881	0.375
0.05	irregular	own	strine	0.5958105755120673	0.5912058603090342	0.4782608695652174
0.05	irregular	own	strink	0.7403984313448542	0.7403984313448542	0.3076923076923077
0.05	irregular	own	strite	0.5223415272025212	0.5137108426454319	0.20833333333333334
0.05	irregular	own	surn	0.9835884467748506	0.9022386824875523	0.6153846153846154
0.05	irregular	own	sweel	1	1	0.43478260869565216
0.05	irregular	own	swide	0.7841681456376568	0.758709718856405	0.16666666666666666
0.05	irregular	own	swite	0.7718415267971652	0.7437974089296018	0.4230769230769231
0.05	irregular	own	swurn	0.9835884467748506	0.8736948748906916	0.6666666666666666
0.05	irregular	own	theel	0.6776013984474349	0.6776013984474349	0.20833333333333334
0.05	irregular	own	theep	0.6330236380813812	0.6199637920416957	0.4166666666666667
0.05	irregular	own	thide	0.8103906228224429	0.8103906228224429	0.23076923076923078
0.05	irregular	own	threll	0.9155899592136832	0.8074068553543805	0.4583333333333333
0.05	irregular	own	thride	0.5176953847473417	0.5098864328186087	0.34782608695652173
0.05	irregular	own	thrim	0.8248619149777238	0.8192323554262881	0.4166666666666667
0.05	irregular	own	thring	0.7375500849042943	0.7289973983214256	0.5217391304347826
0.05	irregular	own	thurn	0.9835884467748506	0.8803580975526127	0.5217391304347826
